ProteinA,ProteinB,Label
Q9Y6M1,NONHSAT145765,1
Q15717,NONHSAT145765,1
P31483,NONHSAT145765,1
Q13148,NONHSAT145923,1
Q07955,NONHSAT145923,1
Q15717,NONHSAT145923,1
Q9UKV8,NONHSAT145965,1
Q9NZI8,NONHSAT145965,1
Q9H9G7,NONHSAT145965,1
Q9UL18,NONHSAT145965,1
Q9HCK5,NONHSAT145965,1
Q13148,NONHSAT130962,1
Q07955,NONHSAT130962,1
Q15717,NONHSAT130962,1
O00425,NONHSAT026096,1
P35637,NONHSAT017465,1
O00425,NONHSAT017465,1
P35637,NONHSAT059436,1
P26599,NONHSAT059436,1
Q15717,NONHSAT059436,1
O00425,NONHSAT093153,1
Q15717,NONHSAT093153,1
Q13148,NONHSAT000372,1
O00425,NONHSAT000372,1
Q9Y6M1,NONHSAT000372,1
Q07955,NONHSAT001968,1
Q15717,NONHSAT001968,1
Q9UKV8,NONHSAT004992,1
P35637,NONHSAT004992,1
O00425,NONHSAT004992,1
Q9NZI8,NONHSAT004992,1
P26599,NONHSAT004992,1
Q9H9G7,NONHSAT004992,1
Q9UL18,NONHSAT004992,1
Q9HCK5,NONHSAT004992,1
Q9Y6M1,NONHSAT004992,1
Q15717,NONHSAT004992,1
O00425,NONHSAT005319,1
Q9Y6M1,NONHSAT005319,1
Q9NZI8,NONHSAT005482,1
Q15717,NONHSAT005482,1
P35637,NONHSAT005727,1
Q15717,NONHSAT005727,1
Q13148,NONHSAT007235,1
P35637,NONHSAT007235,1
O00425,NONHSAT007235,1
Q9NZI8,NONHSAT007235,1
Q9Y6M1,NONHSAT007235,1
Q15717,NONHSAT007235,1
Q9UKV8,NONHSAT007429,1
O00425,NONHSAT007429,1
Q9Y6M1,NONHSAT007429,1
Q15717,NONHSAT007429,1
P31483,NONHSAT007429,1
P35637,NONHSAT007673,1
O00425,NONHSAT007673,1
Q9NZI8,NONHSAT007673,1
Q9Y6M1,NONHSAT007673,1
Q15717,NONHSAT007673,1
P35637,NONHSAT007680,1
Q15717,NONHSAT007680,1
P31483,NONHSAT007680,1
Q9UKV8,NONHSAT007691,1
O00425,NONHSAT007691,1
Q9NZI8,NONHSAT007691,1
Q9H9G7,NONHSAT007691,1
Q9UL18,NONHSAT007691,1
Q9HCK5,NONHSAT007691,1
Q9Y6M1,NONHSAT007691,1
Q15717,NONHSAT007691,1
P35637,NONHSAT008410,1
Q07955,NONHSAT008410,1
Q15717,NONHSAT008410,1
Q9UKV8,NONHSAT008654,1
O00425,NONHSAT008654,1
Q9NZI8,NONHSAT008654,1
Q9H9G7,NONHSAT008654,1
Q9UL18,NONHSAT008654,1
Q9HCK5,NONHSAT008654,1
Q9Y6M1,NONHSAT008654,1
Q15717,NONHSAT008654,1
P35637,NONHSAT009806,1
O00425,NONHSAT009806,1
P26599,NONHSAT009806,1
P61964,NONHSAT009806,1
Q15717,NONHSAT009806,1
P31483,NONHSAT009806,1
O00425,NONHSAT009808,1
Q9Y6M1,NONHSAT009808,1
Q15717,NONHSAT009808,1
P31483,NONHSAT009808,1
Q13148,NONHSAT010724,1
Q15717,NONHSAT010724,1
Q13148,NONHSAT012542,1
P35637,NONHSAT012542,1
Q13148,NONHSAT013096,1
P35637,NONHSAT013096,1
Q9NZI8,NONHSAT013096,1
Q15717,NONHSAT013096,1
Q15717,NONHSAT013309,1
Q9UKV8,NONHSAT013600,1
Q13148,NONHSAT013600,1
O00425,NONHSAT013600,1
Q9NZI8,NONHSAT013600,1
Q9H9G7,NONHSAT013600,1
Q9UL18,NONHSAT013600,1
Q9HCK5,NONHSAT013600,1
Q9Y6M1,NONHSAT013600,1
Q15717,NONHSAT013600,1
P31483,NONHSAT013600,1
P35637,NONHSAT016408,1
Q15717,NONHSAT016408,1
O00425,NONHSAT016411,1
Q07955,NONHSAT016411,1
Q9NZI8,NONHSAT016411,1
Q9UKV8,NONHSAT016413,1
P35637,NONHSAT016413,1
Q07955,NONHSAT016413,1
Q15717,NONHSAT016413,1
P31483,NONHSAT016413,1
Q15717,NONHSAT016859,1
P31483,NONHSAT016859,1
Q9UKV8,NONHSAT017355,1
P35637,NONHSAT017355,1
Q07955,NONHSAT017355,1
Q9H9G7,NONHSAT017355,1
Q9UL18,NONHSAT017355,1
Q9HCK5,NONHSAT017355,1
Q15717,NONHSAT017355,1
P31483,NONHSAT017355,1
P35637,NONHSAT018796,1
O00425,NONHSAT018796,1
Q9NZI8,NONHSAT018796,1
Q9UKV8,NONHSAT021887,1
Q13148,NONHSAT021887,1
O00425,NONHSAT021887,1
Q9NZI8,NONHSAT021887,1
P26599,NONHSAT021887,1
Q9H9G7,NONHSAT021887,1
Q9UL18,NONHSAT021887,1
Q9HCK5,NONHSAT021887,1
Q9Y6M1,NONHSAT021887,1
Q15717,NONHSAT021887,1
O43251,NONHSAT021887,1
O00425,NONHSAT023259,1
Q15717,NONHSAT023259,1
Q13148,NONHSAT023656,1
Q15717,NONHSAT023656,1
P31483,NONHSAT023656,1
O00425,NONHSAT025149,1
Q9NZI8,NONHSAT025149,1
Q9Y6M1,NONHSAT025149,1
Q15717,NONHSAT025149,1
P35637,NONHSAT026280,1
O00425,NONHSAT026280,1
Q9NZI8,NONHSAT026280,1
Q9Y6M1,NONHSAT026280,1
Q15717,NONHSAT026280,1
Q9NZI8,NONHSAT027013,1
Q9Y6M1,NONHSAT027013,1
O00425,NONHSAT028690,1
Q9NZI8,NONHSAT028690,1
O00425,NONHSAT028908,1
Q15717,NONHSAT028908,1
Q13148,NONHSAT029810,1
P26599,NONHSAT029810,1
Q13148,NONHSAT031708,1
P37108,NONHSAT031708,1
P49458,NONHSAT031708,1
Q9UHB9,NONHSAT031708,1
O76094,NONHSAT031708,1
O00425,NONHSAT032056,1
Q9NZI8,NONHSAT032056,1
Q9Y6M1,NONHSAT032056,1
O00425,NONHSAT032361,1
Q07955,NONHSAT032361,1
Q9NZI8,NONHSAT032361,1
Q9Y6M1,NONHSAT032361,1
Q15717,NONHSAT032361,1
Q15717,NONHSAT033305,1
P31483,NONHSAT033305,1
Q07955,NONHSAT033791,1
Q15717,NONHSAT033791,1
O00425,NONHSAT034263,1
Q9Y6M1,NONHSAT034263,1
Q15717,NONHSAT034263,1
Q13148,NONHSAT034312,1
O00425,NONHSAT034312,1
Q9NZI8,NONHSAT034312,1
P26599,NONHSAT034312,1
Q9Y6M1,NONHSAT034312,1
Q15717,NONHSAT034312,1
O00425,NONHSAT034313,1
Q9Y6M1,NONHSAT034313,1
O00425,NONHSAT035599,1
Q9NZI8,NONHSAT035599,1
Q9Y6M1,NONHSAT035599,1
Q13148,NONHSAT036395,1
P26599,NONHSAT036395,1
Q15717,NONHSAT036395,1
P35637,NONHSAT037576,1
O00425,NONHSAT037576,1
P26599,NONHSAT037576,1
Q9Y6M1,NONHSAT037576,1
Q15717,NONHSAT037576,1
P31483,NONHSAT037576,1
Q9UKV8,NONHSAT037814,1
Q9H9G7,NONHSAT037814,1
Q9UL18,NONHSAT037814,1
Q9HCK5,NONHSAT037814,1
Q9UKV8,NONHSAT039445,1
Q9H9G7,NONHSAT039445,1
Q9UL18,NONHSAT039445,1
Q9HCK5,NONHSAT039445,1
Q13148,NONHSAT039751,1
Q9Y6M1,NONHSAT039751,1
Q15717,NONHSAT040062,1
Q9UKV8,NONHSAT040285,1
Q15717,NONHSAT040285,1
P35637,NONHSAT040969,1
Q15717,NONHSAT040969,1
P35637,NONHSAT040974,1
Q15717,NONHSAT040974,1
Q9UKV8,NONHSAT040980,1
P35637,NONHSAT040980,1
O00425,NONHSAT040980,1
Q9NZI8,NONHSAT040980,1
P26599,NONHSAT040980,1
Q9H9G7,NONHSAT040980,1
Q9UL18,NONHSAT040980,1
Q9HCK5,NONHSAT040980,1
Q9Y6M1,NONHSAT040980,1
Q15717,NONHSAT040980,1
Q99988,NONHSAT041063,1
P49913,NONHSAT041063,1
Q13148,NONHSAT042416,1
O43251,NONHSAT042416,1
Q13148,NONHSAT046801,1
Q9Y6M1,NONHSAT046801,1
Q15717,NONHSAT046801,1
Q13148,NONHSAT046812,1
Q15717,NONHSAT046812,1
Q9UKV8,NONHSAT047079,1
Q9NZI8,NONHSAT047079,1
Q9H9G7,NONHSAT047079,1
Q9UL18,NONHSAT047079,1
Q9HCK5,NONHSAT047079,1
Q15717,NONHSAT049670,1
Q07955,NONHSAT052826,1
Q15717,NONHSAT052826,1
Q07955,NONHSAT053230,1
Q15717,NONHSAT053230,1
Q13148,NONHSAT053846,1
Q15717,NONHSAT053846,1
Q13148,NONHSAT054126,1
P26599,NONHSAT054126,1
Q9Y6M1,NONHSAT054126,1
Q15717,NONHSAT054126,1
O43251,NONHSAT054126,1
Q13148,NONHSAT055267,1
P26599,NONHSAT055267,1
Q13148,NONHSAT058969,1
Q15717,NONHSAT058969,1
P26599,NONHSAT059132,1
Q15717,NONHSAT059132,1
O00425,NONHSAT059173,1
Q9Y6M1,NONHSAT059173,1
Q15717,NONHSAT059173,1
Q07955,NONHSAT060973,1
P26599,NONHSAT060973,1
O00425,NONHSAT063875,1
Q15717,NONHSAT063875,1
Q9UKV8,NONHSAT065785,1
Q13148,NONHSAT065785,1
P35637,NONHSAT065785,1
O00425,NONHSAT065785,1
Q9NZI8,NONHSAT065785,1
P26599,NONHSAT065785,1
Q9H9G7,NONHSAT065785,1
Q9UL18,NONHSAT065785,1
Q9HCK5,NONHSAT065785,1
Q9Y6M1,NONHSAT065785,1
Q8NDV7,NONHSAT065785,1
Q15717,NONHSAT065785,1
P31483,NONHSAT065785,1
Q9UKV8,NONHSAT066638,1
Q9H9G7,NONHSAT066638,1
Q9UL18,NONHSAT066638,1
Q9HCK5,NONHSAT066638,1
O43251,NONHSAT066638,1
P35637,NONHSAT068218,1
Q07955,NONHSAT068218,1
Q15717,NONHSAT068218,1
Q9UKV8,NONHSAT069957,1
Q13148,NONHSAT069957,1
P35637,NONHSAT069957,1
O00425,NONHSAT069957,1
Q9NZI8,NONHSAT069957,1
P26599,NONHSAT069957,1
Q9H9G7,NONHSAT069957,1
Q9UL18,NONHSAT069957,1
Q9HCK5,NONHSAT069957,1
Q9Y6M1,NONHSAT069957,1
Q15717,NONHSAT069957,1
P35637,NONHSAT070239,1
Q15717,NONHSAT070239,1
P35637,NONHSAT070902,1
O00425,NONHSAT070902,1
O00425,NONHSAT071557,1
Q07955,NONHSAT071557,1
P35637,NONHSAT072522,1
O00425,NONHSAT072522,1
Q9UKV8,NONHSAT074765,1
Q15717,NONHSAT074765,1
Q15717,NONHSAT076209,1
P31483,NONHSAT076209,1
P35637,NONHSAT076792,1
O00425,NONHSAT076792,1
Q15717,NONHSAT076792,1
Q13148,NONHSAT077414,1
O00425,NONHSAT077414,1
Q9UKV8,NONHSAT077462,1
P35637,NONHSAT077462,1
O00425,NONHSAT077462,1
Q9H9G7,NONHSAT077462,1
Q9UL18,NONHSAT077462,1
Q9HCK5,NONHSAT077462,1
Q9Y6M1,NONHSAT077462,1
Q15717,NONHSAT077462,1
P31483,NONHSAT077462,1
Q9NZI8,NONHSAT077466,1
Q9Y6M1,NONHSAT077466,1
Q15717,NONHSAT077466,1
Q9UKV8,NONHSAT078782,1
P35637,NONHSAT078782,1
O00425,NONHSAT078782,1
Q9NZI8,NONHSAT078782,1
P26599,NONHSAT078782,1
Q9H9G7,NONHSAT078782,1
Q9UL18,NONHSAT078782,1
Q9HCK5,NONHSAT078782,1
Q9Y6M1,NONHSAT078782,1
Q15717,NONHSAT078782,1
P35637,NONHSAT079300,1
O00425,NONHSAT079300,1
Q15717,NONHSAT079300,1
P26599,NONHSAT080219,1
Q15717,NONHSAT080219,1
Q13148,NONHSAT081217,1
P26599,NONHSAT081217,1
Q15717,NONHSAT081217,1
Q13148,NONHSAT081240,1
Q15717,NONHSAT081240,1
O00425,NONHSAT081259,1
Q9Y6M1,NONHSAT081259,1
Q15717,NONHSAT081259,1
P26599,NONHSAT081842,1
Q15717,NONHSAT081842,1
O00425,NONHSAT082319,1
Q9Y6M1,NONHSAT082319,1
Q13148,NONHSAT084621,1
P35637,NONHSAT084621,1
Q15717,NONHSAT084621,1
P31483,NONHSAT084621,1
P35637,NONHSAT087070,1
O00425,NONHSAT087070,1
Q9NZI8,NONHSAT087070,1
Q9Y6M1,NONHSAT087070,1
Q15717,NONHSAT087070,1
P35637,NONHSAT087925,1
Q15717,NONHSAT087925,1
Q9UKV8,NONHSAT089678,1
O00425,NONHSAT089678,1
Q9H9G7,NONHSAT089678,1
Q9UL18,NONHSAT089678,1
Q9HCK5,NONHSAT089678,1
Q15717,NONHSAT089678,1
Q9UKV8,NONHSAT089873,1
O00425,NONHSAT089873,1
Q15717,NONHSAT089873,1
Q9Y6M1,NONHSAT091143,1
Q15717,NONHSAT091143,1
P26599,NONHSAT091152,1
Q15717,NONHSAT091152,1
P35637,NONHSAT091589,1
Q07955,NONHSAT091589,1
Q15717,NONHSAT091589,1
P35637,NONHSAT092080,1
O00425,NONHSAT092080,1
P61964,NONHSAT092080,1
Q15717,NONHSAT092080,1
O00425,NONHSAT092997,1
Q9NZI8,NONHSAT092997,1
Q9Y6M1,NONHSAT092997,1
O00425,NONHSAT094455,1
Q9NZI8,NONHSAT094455,1
Q9Y6M1,NONHSAT094455,1
O00425,NONHSAT094617,1
Q07955,NONHSAT094617,1
O00425,NONHSAT094799,1
Q9Y6M1,NONHSAT094799,1
Q13148,NONHSAT095714,1
P35637,NONHSAT095714,1
Q9NZI8,NONHSAT095714,1
Q9Y6M1,NONHSAT095714,1
Q15717,NONHSAT095714,1
P31483,NONHSAT095714,1
Q9UKV8,NONHSAT096686,1
Q13148,NONHSAT096686,1
O00425,NONHSAT096686,1
Q9NZI8,NONHSAT096686,1
Q9H9G7,NONHSAT096686,1
Q9UL18,NONHSAT096686,1
Q9HCK5,NONHSAT096686,1
Q9Y6M1,NONHSAT096686,1
Q15717,NONHSAT096686,1
P31483,NONHSAT096686,1
Q9UKV8,NONHSAT098048,1
Q9H9G7,NONHSAT098048,1
Q9UL18,NONHSAT098048,1
Q9HCK5,NONHSAT098048,1
Q8NDV7,NONHSAT098048,1
O00425,NONHSAT098666,1
Q9NZI8,NONHSAT098666,1
Q9Y6M1,NONHSAT098666,1
Q9UKV8,NONHSAT099020,1
Q15717,NONHSAT099020,1
Q8NDV7,NONHSAT100481,1
Q9UKV8,NONHSAT100798,1
Q15717,NONHSAT100798,1
Q9UKV8,NONHSAT101498,1
O00425,NONHSAT101498,1
Q07955,NONHSAT101498,1
Q15717,NONHSAT101498,1
Q9NZI8,NONHSAT102457,1
Q9Y6M1,NONHSAT102457,1
Q15717,NONHSAT102457,1
P31483,NONHSAT102457,1
O43251,NONHSAT102457,1
Q07955,NONHSAT102802,1
Q15717,NONHSAT102802,1
O00425,NONHSAT104637,1
Q9NZI8,NONHSAT104637,1
Q9Y6M1,NONHSAT104637,1
Q15717,NONHSAT104637,1
P31483,NONHSAT104637,1
Q13148,NONHSAT105161,1
Q15717,NONHSAT105161,1
O00425,NONHSAT108425,1
Q07955,NONHSAT108425,1
Q15717,NONHSAT108471,1
P31483,NONHSAT108471,1
Q13148,NONHSAT108615,1
O00425,NONHSAT108615,1
Q15717,NONHSAT108615,1
Q07955,NONHSAT108992,1
Q15717,NONHSAT108992,1
Q13148,NONHSAT112287,1
Q15717,NONHSAT112287,1
P31483,NONHSAT112287,1
P35637,NONHSAT112843,1
Q15717,NONHSAT112843,1
Q13148,NONHSAT113149,1
Q07955,NONHSAT113149,1
Q9Y6M1,NONHSAT113149,1
Q07955,NONHSAT113257,1
P26599,NONHSAT113257,1
P35637,NONHSAT113497,1
O00425,NONHSAT113497,1
Q9NZI8,NONHSAT113497,1
P61964,NONHSAT113497,1
Q9Y6M1,NONHSAT113497,1
Q15717,NONHSAT113497,1
P31483,NONHSAT113497,1
Q9UKV8,NONHSAT113863,1
Q13148,NONHSAT113863,1
Q15717,NONHSAT113863,1
O00425,NONHSAT114356,1
Q9NZI8,NONHSAT114356,1
O00425,NONHSAT114756,1
Q07955,NONHSAT114756,1
Q07955,NONHSAT115106,1
Q9Y6M1,NONHSAT115106,1
Q9UKV8,NONHSAT115417,1
Q15717,NONHSAT115417,1
Q9UKV8,NONHSAT115568,1
P35637,NONHSAT115568,1
O00425,NONHSAT115568,1
Q07955,NONHSAT115568,1
Q9NZI8,NONHSAT115568,1
Q9H9G7,NONHSAT115568,1
Q9UL18,NONHSAT115568,1
Q9HCK5,NONHSAT115568,1
Q9Y6M1,NONHSAT115568,1
Q8NDV7,NONHSAT115568,1
Q15717,NONHSAT115568,1
P31483,NONHSAT115568,1
O00425,NONHSAT115664,1
Q9NZI8,NONHSAT115664,1
P26599,NONHSAT115664,1
Q9Y6M1,NONHSAT115664,1
Q15717,NONHSAT115664,1
O00425,NONHSAT115734,1
Q15717,NONHSAT115734,1
Q9UKV8,NONHSAT115857,1
O00425,NONHSAT115857,1
Q9NZI8,NONHSAT115857,1
Q9Y6M1,NONHSAT115857,1
Q15717,NONHSAT115857,1
P35637,NONHSAT116016,1
Q9NZI8,NONHSAT116016,1
P26599,NONHSAT116016,1
Q15717,NONHSAT116016,1
Q07955,NONHSAT118707,1
P31483,NONHSAT118707,1
Q13148,NONHSAT118799,1
Q9NZI8,NONHSAT118799,1
Q15717,NONHSAT118799,1
O00425,NONHSAT121718,1
Q15717,NONHSAT121765,1
P31483,NONHSAT121765,1
Q07955,NONHSAT122589,1
P26599,NONHSAT122589,1
Q15717,NONHSAT122589,1
Q9UKV8,NONHSAT122593,1
P35637,NONHSAT122593,1
O00425,NONHSAT122593,1
Q07955,NONHSAT122593,1
Q9NZI8,NONHSAT122593,1
P61964,NONHSAT122593,1
Q9H9G7,NONHSAT122593,1
Q9UL18,NONHSAT122593,1
Q9HCK5,NONHSAT122593,1
Q9Y6M1,NONHSAT122593,1
Q15717,NONHSAT122593,1
P31483,NONHSAT122593,1
O00425,NONHSAT122633,1
Q9NZI8,NONHSAT122633,1
Q9Y6M1,NONHSAT122633,1
Q15717,NONHSAT122633,1
P35637,NONHSAT122865,1
Q9NZI8,NONHSAT122865,1
Q9Y6M1,NONHSAT122865,1
Q9UKV8,NONHSAT123138,1
Q9H9G7,NONHSAT123138,1
Q9UL18,NONHSAT123138,1
Q9HCK5,NONHSAT123138,1
Q9Y6M1,NONHSAT123138,1
Q15717,NONHSAT123138,1
Q9UKV8,NONHSAT123162,1
Q13148,NONHSAT123162,1
Q9Y6M1,NONHSAT123162,1
Q15717,NONHSAT123162,1
P31483,NONHSAT123162,1
P35637,NONHSAT123220,1
Q9Y6M1,NONHSAT123220,1
Q8NDV7,NONHSAT124481,1
P35637,NONHSAT124614,1
Q07955,NONHSAT124614,1
P31483,NONHSAT124614,1
P35637,NONHSAT127058,1
Q15717,NONHSAT127058,1
Q9UKV8,NONHSAT127134,1
P35637,NONHSAT127134,1
O00425,NONHSAT127134,1
Q9NZI8,NONHSAT127134,1
Q9Y6M1,NONHSAT127134,1
Q15717,NONHSAT127134,1
P31483,NONHSAT127134,1
O00425,NONHSAT127313,1
Q15717,NONHSAT127313,1
Q15717,NONHSAT127621,1
P31483,NONHSAT127621,1
Q9UKV8,NONHSAT128024,1
O00425,NONHSAT128024,1
Q9H9G7,NONHSAT128024,1
Q9UL18,NONHSAT128024,1
Q9HCK5,NONHSAT128024,1
Q9Y6M1,NONHSAT128024,1
Q9UKV8,NONHSAT128189,1
O00425,NONHSAT128189,1
Q9NZI8,NONHSAT128189,1
Q9Y6M1,NONHSAT128189,1
Q15717,NONHSAT128189,1
Q13148,NONHSAT128403,1
P35637,NONHSAT128403,1
O00425,NONHSAT128403,1
Q9NZI8,NONHSAT128403,1
Q9Y6M1,NONHSAT128403,1
Q15717,NONHSAT128403,1
P31483,NONHSAT128403,1
O00425,NONHSAT129417,1
Q15717,NONHSAT129417,1
O00425,NONHSAT129986,1
Q15717,NONHSAT129986,1
Q13148,NONHSAT130010,1
O00425,NONHSAT130010,1
P26599,NONHSAT130010,1
P61964,NONHSAT130010,1
Q15717,NONHSAT130010,1
Q13148,NONHSAT131958,1
Q15717,NONHSAT131958,1
Q9H9S0,NONHSAT133730,1
P48431,NONHSAT133730,1
O00425,NONHSAT134698,1
Q9NZI8,NONHSAT134698,1
Q9Y6M1,NONHSAT134698,1
Q9UKV8,NONHSAT135851,1
Q9Y6M1,NONHSAT135851,1
Q15717,NONHSAT135851,1
O00425,NONHSAT136803,1
Q9NZI8,NONHSAT136803,1
Q9Y6M1,NONHSAT136803,1
Q9UKV8,NONHSAT137589,1
P35637,NONHSAT137589,1
O00425,NONHSAT137589,1
Q07955,NONHSAT137589,1
Q9NZI8,NONHSAT137589,1
Q9H9G7,NONHSAT137589,1
Q9UL18,NONHSAT137589,1
Q9HCK5,NONHSAT137589,1
Q9Y6M1,NONHSAT137589,1
Q15717,NONHSAT137589,1
P31483,NONHSAT137589,1
P35637,NONHSAT137607,1
Q15717,NONHSAT137607,1
Q13148,NONHSAT138147,1
P35637,NONHSAT138147,1
Q15717,NONHSAT138147,1
P31483,NONHSAT138147,1
P35637,NONHSAT138174,1
O00425,NONHSAT138174,1
P61964,NONHSAT138174,1
Q13148,NONHSAT138818,1
P26599,NONHSAT138818,1
P35637,NONHSAT138966,1
Q15717,NONHSAT138966,1
Q9UKV8,NONHSAT142136,1
Q9NZI8,NONHSAT142136,1
Q15717,NONHSAT142136,1
Q9NZI8,NONHSAT143557,1
Q9Y6M1,NONHSAT143557,1
Q15717,NONHSAT143557,1
Q9UKV8,NONHSAT143568,1
P35637,NONHSAT143568,1
Q9NZI8,NONHSAT143568,1
Q15717,NONHSAT143568,1
P35637,NONHSAT145225,1
Q15717,NONHSAT145225,1
O00425,NONHSAT145510,1
Q9Y6M1,NONHSAT145510,1
P35637,NONHSAT145960,1
Q9Y6M1,NONHSAT145960,1
Q9UKV8,NONHSAT039745,1
O00425,NONHSAT039745,1
Q15717,NONHSAT039745,1
P35637,NONHSAT000157,1
Q15717,NONHSAT000157,1
Q13148,NONHSAT000825,1
Q15717,NONHSAT000825,1
Q9UKV8,NONHSAT001050,1
Q9H9G7,NONHSAT001050,1
Q9UL18,NONHSAT001050,1
Q9HCK5,NONHSAT001050,1
Q9UKV8,NONHSAT001652,1
Q15717,NONHSAT001652,1
P35637,NONHSAT002955,1
O00425,NONHSAT002955,1
Q9NZI8,NONHSAT002955,1
Q9Y6M1,NONHSAT002955,1
Q15717,NONHSAT002955,1
Q9UKV8,NONHSAT004175,1
Q13148,NONHSAT004175,1
P35637,NONHSAT004175,1
O00425,NONHSAT004175,1
Q9NZI8,NONHSAT004175,1
Q9H9G7,NONHSAT004175,1
Q9UL18,NONHSAT004175,1
Q9HCK5,NONHSAT004175,1
Q9Y6M1,NONHSAT004175,1
Q15717,NONHSAT004175,1
Q9NZI8,NONHSAT004238,1
Q9Y6M1,NONHSAT004238,1
P35637,NONHSAT004455,1
O00425,NONHSAT004455,1
Q9NZI8,NONHSAT004455,1
Q9Y6M1,NONHSAT004455,1
Q15717,NONHSAT004455,1
O00425,NONHSAT004775,1
Q9Y6M1,NONHSAT004775,1
Q15717,NONHSAT005942,1
Q13148,NONHSAT006085,1
Q15717,NONHSAT006085,1
O00425,NONHSAT007159,1
Q9NZI8,NONHSAT007159,1
Q9Y6M1,NONHSAT007159,1
P35637,NONHSAT007667,1
Q15717,NONHSAT007667,1
O00425,NONHSAT007719,1
P26599,NONHSAT008565,1
Q15717,NONHSAT008565,1
O00425,NONHSAT009594,1
Q9NZI8,NONHSAT009594,1
Q9Y6M1,NONHSAT009594,1
P26599,NONHSAT010167,1
Q9Y6M1,NONHSAT010167,1
Q15717,NONHSAT010167,1
P61964,NONHSAT010896,1
Q15717,NONHSAT010896,1
O00425,NONHSAT011627,1
Q9Y6M1,NONHSAT011627,1
Q15717,NONHSAT011627,1
Q9UKV8,NONHSAT011868,1
P35637,NONHSAT011868,1
O00425,NONHSAT011868,1
Q9NZI8,NONHSAT011868,1
Q9H9G7,NONHSAT011868,1
Q9UL18,NONHSAT011868,1
Q9HCK5,NONHSAT011868,1
Q9Y6M1,NONHSAT011868,1
Q15717,NONHSAT011868,1
Q9UKV8,NONHSAT011908,1
P35637,NONHSAT011908,1
P26599,NONHSAT011908,1
Q9H9G7,NONHSAT011908,1
Q9UL18,NONHSAT011908,1
Q9HCK5,NONHSAT011908,1
Q9Y6M1,NONHSAT011908,1
Q13148,NONHSAT012566,1
P35637,NONHSAT012566,1
Q15717,NONHSAT012566,1
P31483,NONHSAT012566,1
O00425,NONHSAT013550,1
Q9Y6M1,NONHSAT013550,1
Q15717,NONHSAT013550,1
O00425,NONHSAT013639,1
Q07955,NONHSAT013639,1
Q9NZI8,NONHSAT013639,1
Q9Y6M1,NONHSAT013639,1
Q9UKV8,NONHSAT015415,1
Q07955,NONHSAT015415,1
Q15717,NONHSAT015415,1
Q9NZI8,NONHSAT015736,1
Q9Y6M1,NONHSAT015736,1
Q15717,NONHSAT015736,1
P35637,NONHSAT016378,1
O00425,NONHSAT016378,1
Q15717,NONHSAT016378,1
P31483,NONHSAT016378,1
Q13148,NONHSAT016441,1
P35637,NONHSAT016441,1
Q15717,NONHSAT016441,1
P35637,NONHSAT016525,1
Q15717,NONHSAT016525,1
Q9UKV8,NONHSAT016573,1
P35637,NONHSAT016573,1
O00425,NONHSAT016573,1
Q9NZI8,NONHSAT016573,1
P26599,NONHSAT016573,1
Q9H9G7,NONHSAT016573,1
Q9UL18,NONHSAT016573,1
Q9HCK5,NONHSAT016573,1
Q9Y6M1,NONHSAT016573,1
Q15717,NONHSAT016573,1
P31483,NONHSAT016573,1
Q9UKV8,NONHSAT018227,1
Q9H9G7,NONHSAT018227,1
Q9UL18,NONHSAT018227,1
Q9HCK5,NONHSAT018227,1
Q13148,NONHSAT023366,1
Q15717,NONHSAT023366,1
P31483,NONHSAT023366,1
O00425,NONHSAT023404,1
Q15717,NONHSAT023404,1
P35637,NONHSAT025390,1
Q15717,NONHSAT025390,1
Q13148,NONHSAT027206,1
Q15717,NONHSAT027206,1
Q9Y6M1,NONHSAT028994,1
Q15717,NONHSAT028994,1
P35637,NONHSAT029652,1
Q15717,NONHSAT029652,1
Q9UKV8,NONHSAT029869,1
O00425,NONHSAT029869,1
Q9NZI8,NONHSAT029869,1
Q9Y6M1,NONHSAT029869,1
Q15717,NONHSAT029869,1
P26599,NONHSAT030018,1
Q15717,NONHSAT030018,1
O00425,NONHSAT030139,1
Q9Y6M1,NONHSAT030139,1
Q13148,NONHSAT030457,1
P35637,NONHSAT030457,1
P26599,NONHSAT030457,1
Q15717,NONHSAT030457,1
O00425,NONHSAT030458,1
Q9NZI8,NONHSAT030458,1
O00425,NONHSAT031489,1
Q15717,NONHSAT031489,1
Q07955,NONHSAT032621,1
O00425,NONHSAT033103,1
Q15717,NONHSAT033103,1
O00425,NONHSAT033790,1
Q9NZI8,NONHSAT033790,1
P31483,NONHSAT033790,1
Q13148,NONHSAT033797,1
P26599,NONHSAT033797,1
Q9UKV8,NONHSAT033804,1
Q13148,NONHSAT033804,1
P35637,NONHSAT033804,1
O00425,NONHSAT033804,1
Q9NZI8,NONHSAT033804,1
P61964,NONHSAT033804,1
Q9H9G7,NONHSAT033804,1
Q9UL18,NONHSAT033804,1
Q9HCK5,NONHSAT033804,1
Q9Y6M1,NONHSAT033804,1
Q15717,NONHSAT033804,1
P31483,NONHSAT033804,1
Q9UKV8,NONHSAT033967,1
O00425,NONHSAT033967,1
Q9NZI8,NONHSAT033967,1
Q9Y6M1,NONHSAT033967,1
Q15717,NONHSAT033967,1
P31483,NONHSAT033967,1
P35637,NONHSAT034093,1
O00425,NONHSAT034093,1
Q07955,NONHSAT034093,1
Q9Y6M1,NONHSAT034093,1
